,Surplus MWh
2076,0.057905
2077,0.06012
2078,0.053354
2079,0.040192
2080,0.023361
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.018661
2098,0.039204
2099,0.051457
2100,0.05946
2101,0.062779
2102,0.062529
2103,0.055947
2104,0.03942
2105,0.002027
2106,0.0
2107,0.0
2108,0.0
2109,0.0
2110,0.0
2111,0.0
2112,0.0
2113,0.0
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.000936
2122,0.0
2123,1.4e-05
2124,0.002129
2125,0.0
2126,0.012847
2127,0.040263
2128,0.029326
2129,0.022257
2130,0.0
2131,0.0
2132,0.0
2133,0.0
2134,0.0
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,0.0
2141,0.0
2142,0.0
2143,0.0
2144,0.0
2145,0.018184
2146,0.035943
2147,0.049234
2148,0.044559
2149,0.05726
2150,0.062517
2151,0.058011
2152,0.045343
2153,0.025166
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.018069
2170,0.038057
2171,0.051947
2172,0.060291
2173,0.063318
2174,0.061105
2175,0.054731
2176,0.043263
2177,0.024176
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.018887
2194,0.037919
2195,0.050178
2196,0.057667
2197,0.062803
2198,0.061131
2199,0.054861
2200,0.043497
2201,0.024424
2202,6.3e-05
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.015024
2218,0.034113
2219,0.039164
2220,0.052132
2221,0.061023
2222,0.056338
2223,0.051584
2224,0.032012
2225,0.018774
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.027419
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,0.0
2257,0.0
2258,0.0
2259,0.0
2260,0.0
2261,0.0
2262,0.0
2263,0.0
2264,0.0
2265,0.0
2266,0.003596
2267,0.029489
2268,0.03808
2269,0.016451
2270,0.020049
2271,0.013925
2272,0.009331
2273,0.006859
2274,0.0
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.0
2280,0.0
2281,0.0
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.0
2288,0.0
2289,0.021847
2290,0.042319
2291,0.05709
2292,0.06566
2293,0.059908
2294,0.066453
2295,0.05781
2296,0.045969
2297,0.025802
2298,0.000556
2299,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2304,0.0
2305,0.0
2306,0.0
2307,0.0
2308,0.0
2309,0.0
2310,0.0
2311,0.0
2312,0.0
2313,0.022179
2314,0.043699
2315,0.045032
2316,0.060281
2317,0.058698
2318,0.063882
2319,0.058487
2320,0.044456
2321,0.025246
2322,0.000934
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.021259
2338,0.040611
2339,0.053598
2340,0.061543
2341,0.064646
2342,0.063295
2343,0.056339
2344,0.044506
2345,0.025307
2346,0.000739
2347,0.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,0.0
2353,0.0
2354,0.0
2355,0.0
2356,0.0
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.021413
2362,0.040645
2363,0.052575
2364,0.060363
2365,0.062849
2366,0.061789
2367,0.054936
2368,0.043103
2369,0.024735
2370,0.000693
2371,0.0
2372,0.0
2373,0.0
2374,0.0
2375,0.0
2376,0.0
2377,0.0
2378,0.0
2379,0.0
2380,0.0
2381,0.0
2382,0.0
2383,0.0
2384,0.0
2385,0.019067
2386,0.036937
2387,0.04985
2388,0.056789
2389,0.059457
2390,0.055935
2391,0.041931
2392,0.029458
2393,0.009898
2394,0.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,0.0
2402,0.0
2403,0.0
2404,0.0
2405,0.0
2406,0.0
2407,0.0
2408,0.0
2409,0.005978
2410,0.013582
2411,0.025302
2412,0.023989
2413,0.029036
2414,0.045418
2415,0.035134
2416,0.038448
2417,0.016801
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.0
2424,0.0
2425,0.0
2426,0.0
2427,0.0
2428,0.0
2429,0.0
2430,0.0
2431,0.0
2432,0.0
2433,0.021617
2434,0.040608
2435,0.052771
2436,0.060576
2437,0.063462
2438,0.062885
2439,0.055586
2440,0.041966
2441,0.018846
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,0.0
2449,0.0
2450,0.0
2451,0.0
2452,0.0
2453,0.0
2454,0.0
2455,0.0
2456,0.000501
2457,0.021962
2458,0.041084
2459,0.052876
2460,0.061549
2461,0.064891
2462,0.063744
2463,0.056848
2464,0.044539
2465,0.025393
2466,0.000976
2467,0.0
2468,0.0
2469,0.0
2470,0.0
2471,0.0
2472,0.0
2473,0.0
2474,0.0
2475,0.0
2476,0.0
2477,0.0
2478,0.0
2479,0.0
2480,0.000714
2481,0.020696
2482,0.038333
2483,0.044618
2484,0.059233
2485,0.060156
2486,0.053765
2487,0.046898
2488,0.039533
2489,0.018583
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,0.0
2498,0.0
2499,0.0
2500,0.0
2501,0.0
2502,0.0
2503,0.0
2504,0.000817
2505,0.022157
2506,0.041069
2507,0.053388
2508,0.061408
2509,0.06442
2510,0.063089
2511,0.055791
2512,0.043856
2513,0.025439
2514,0.001398
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.007938
2530,0.038717
2531,0.044244
2532,0.051136
2533,0.059932
2534,0.059823
2535,0.022584
2536,0.023286
2537,0.007229
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.015625
2554,0.030677
2555,0.039468
2556,0.0
2557,0.002175
2558,0.00032
2559,0.0
2560,0.01887
2561,0.007479
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.002401
2578,0.02084
2579,0.015151
2580,0.0
2581,0.0
2582,0.0
2583,0.029677
2584,0.008116
2585,0.01233
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.021929
2602,0.04225
2603,0.048666
2604,0.053135
2605,0.063251
2606,0.05476
2607,0.00626
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.002905
2625,0.024937
2626,0.043092
2627,0.055194
2628,0.062661
2629,0.065522
2630,0.063602
2631,0.056312
2632,0.044511
2633,0.025607
2634,0.001841
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.003078
2649,0.024067
2650,0.041938
2651,0.052944
2652,0.060046
2653,0.062904
2654,0.061349
2655,0.055666
2656,0.044745
2657,0.025796
2658,0.001834
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.003087
2673,0.024082
2674,0.041612
2675,0.053111
2676,0.061266
2677,0.065141
2678,0.064469
2679,0.056411
2680,0.042749
2681,0.025982
2682,0.000682
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.02274
2698,0.042869
2699,0.045177
2700,0.062594
2701,0.052793
2702,0.048266
2703,0.014971
2704,0.0
2705,0.0
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.0
2715,0.0
2716,0.0
2717,0.0
2718,0.0
2719,0.0
2720,0.0
2721,0.005933
2722,0.036568
2723,0.036179
2724,0.000516
2725,0.026977
2726,0.033988
2727,0.035448
2728,0.026353
2729,0.018904
2730,0.0
2731,0.0
2732,0.0
2733,0.0
2734,0.0
2735,0.0
2736,0.0
2737,0.0
2738,0.0
2739,0.0
2740,0.0
2741,0.0
2742,0.0
2743,0.0
2744,0.0
2745,0.010783
2746,0.016869
2747,0.03105
2748,0.027572
2749,0.044791
2750,0.01924
2751,0.001779
2752,0.0265
2753,0.004881
2754,0.0
2755,0.0
2756,0.0
2757,0.0
2758,0.0
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.0
2764,0.0
2765,0.0
2766,0.0
2767,0.0
2768,0.0
2769,0.0
2770,0.025437
2771,0.028463
2772,0.017523
2773,0.048
2774,0.0
2775,0.024244
2776,0.00846
2777,0.0
2778,0.0
2779,0.0
2780,0.0
2781,0.0
2782,0.0
2783,0.0
2784,0.0
2785,0.0
2786,0.0
2787,0.0
2788,0.0
2789,0.0
2790,0.0
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.002846
2797,0.0
2798,0.0
2799,0.0
2800,0.0
2801,0.0
2802,0.0
2803,0.0
2804,0.0
2805,0.0
2806,0.0
2807,0.0
2808,0.0
2809,0.0
2810,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
2815,0.0
2816,0.004655
2817,0.0
2818,0.022871
2819,0.044449
2820,0.0
2821,0.025495
2822,0.008666
2823,0.0
2824,0.011962
2825,0.009402
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.0
2834,0.0
2835,0.0
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.0
2841,0.020514
2842,0.04212
2843,0.049918
2844,0.051864
2845,0.050142
2846,0.040668
2847,0.028577
2848,0.011905
2849,0.003708
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,0.0
2856,0.0
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,0.0
2862,0.0
2863,0.0
2864,0.0
2865,0.0
2866,0.013004
2867,0.007949
2868,0.005898
2869,0.008271
2870,0.037821
2871,0.048402
2872,0.044712
2873,0.023513
2874,0.001578
2875,0.0
2876,0.0
2877,0.0
2878,0.0
2879,0.0
2880,0.0
2881,0.0
2882,0.0
2883,0.0
2884,0.0
2885,0.0
2886,0.0
2887,0.0
2888,0.0
2889,0.016795
2890,0.01537
2891,0.053493
2892,0.060776
2893,0.057103
2894,0.058134
2895,0.03495
2896,0.03179
2897,0.00519
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.0
2908,0.0
2909,0.0
2910,0.0
2911,0.0
2912,0.0
2913,0.0
2914,0.0
2915,0.000292
2916,0.00522
2917,0.03696
2918,0.024372
2919,0.037032
2920,0.010291
2921,0.024618
2922,0.00244
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,0.0
2928,0.0
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,0.0
2934,0.0
2935,0.0
2936,0.0
2937,0.013376
2938,0.017869
2939,0.034473
2940,0.000276
2941,0.011315
2942,0.054886
2943,0.029
2944,0.018494
2945,0.016221
2946,0.0
2947,0.0
2948,0.0
2949,0.0
2950,0.0
2951,0.0
2952,0.0
2953,0.0
2954,0.0
2955,0.0
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.00532
2961,0.026503
2962,0.042375
2963,0.053372
2964,0.046658
2965,0.043571
2966,0.060762
2967,0.05044
2968,0.044228
2969,0.027133
2970,0.004642
2971,0.0
2972,0.0
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.0
2978,0.0
2979,0.0
2980,0.0
2981,0.0
2982,0.0
2983,0.0
2984,0.0
2985,0.021063
2986,0.040385
2987,0.052341
2988,0.015637
2989,0.059945
2990,0.058347
2991,0.044613
2992,0.042738
2993,0.024711
2994,0.000564
2995,0.0
2996,0.0
2997,0.0
2998,0.0
2999,0.0
3000,0.0
3001,0.0
3002,0.0
3003,0.0
3004,0.0
3005,0.0
3006,0.0
3007,0.0
3008,0.0
3009,0.002888
3010,0.035161
3011,0.049197
3012,0.056376
3013,0.0205
3014,0.045198
3015,0.0
3016,0.0
3017,0.0
3018,0.0
3019,0.0
3020,0.0
3021,0.0
3022,0.0
3023,0.0
3024,0.0
3025,0.0
3026,0.0
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.004952
3033,0.026153
3034,0.043278
3035,0.054668
3036,0.061782
3037,0.064561
3038,0.060352
3039,0.054022
3040,0.030249
3041,0.022827
3042,0.004627
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.0
3049,0.0
3050,0.0
3051,0.0
3052,0.0
3053,0.0
3054,0.0
3055,0.0
3056,0.005511
3057,0.023425
3058,0.037785
3059,0.033789
3060,0.050094
3061,0.024193
3062,0.015731
3063,0.0
3064,0.028066
3065,0.025497
3066,0.003857
3067,0.0
3068,0.0
3069,0.0
3070,0.0
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.001098
3081,0.022293
3082,0.038104
3083,0.048066
3084,0.054835
3085,0.059884
3086,0.05858
3087,0.05204
3088,0.041504
3089,0.02476
3090,0.003708
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.006303
3105,0.026225
3106,0.042947
3107,0.054857
3108,0.061449
3109,0.056809
3110,0.061221
3111,0.05032
3112,0.043258
3113,0.026337
3114,0.004682
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.006541
3129,0.026229
3130,0.043121
3131,0.054214
3132,0.059532
3133,0.060092
3134,0.056495
3135,0.053228
3136,0.043147
3137,0.026685
3138,0.004342
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0067
3153,0.02623
3154,0.042809
3155,0.054282
3156,0.059838
3157,0.060975
3158,0.058139
3159,0.051836
3160,0.037981
3161,0.022312
3162,0.003914
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.006531
3177,0.025002
3178,0.040318
3179,0.049944
3180,0.057521
3181,0.060608
3182,0.060168
3183,0.043546
3184,0.043126
3185,0.026561
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.006393
3201,0.02595
3202,0.040453
3203,0.013422
3204,0.027661
3205,0.060423
3206,0.028865
3207,0.054582
3208,0.042924
3209,0.025998
3210,0.004837
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,0.0
3225,0.0
3226,0.000328
3227,0.0
3228,0.0
3229,0.00054
3230,0.013305
3231,0.018869
3232,0.0
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,0.007559
3249,0.022064
3250,0.025372
3251,0.049607
3252,0.044823
3253,0.0
3254,0.0
3255,0.0
3256,0.0
3257,0.0
3258,0.003961
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.006877
3273,0.026414
3274,0.043808
3275,0.05597
3276,0.061669
3277,0.065208
3278,0.063697
3279,0.056197
3280,0.044304
3281,0.027259
3282,0.005206
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.0
3296,0.007017
3297,0.026461
3298,0.042814
3299,0.054256
3300,0.060202
3301,0.061474
3302,0.059523
3303,0.053352
3304,0.042599
3305,0.026528
3306,0.005285
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,0.007355
3321,0.02751
3322,0.04363
3323,0.055655
3324,0.06174
3325,0.063326
3326,0.059869
3327,0.042893
3328,0.035442
3329,0.024694
3330,0.005703
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,0.0
3345,0.013386
3346,0.000609
3347,0.01942
3348,0.0
3349,0.002669
3350,0.052473
3351,0.031915
3352,0.00089
3353,0.008154
3354,0.001316
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.0
3367,0.0
3368,0.0
3369,0.0
3370,0.005299
3371,0.029602
3372,0.059178
3373,0.048618
3374,0.0
3375,0.002883
3376,0.026495
3377,0.015159
3378,0.0
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,0.0
3391,0.0
3392,0.0
3393,0.0
3394,0.0
3395,0.0
3396,0.0
3397,0.0
3398,0.0
3399,0.0
3400,0.0
3401,0.0
3402,0.0
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,0.003815
3417,0.002135
3418,0.002143
3419,0.0
3420,0.0
3421,0.009648
3422,0.015363
3423,0.009033
3424,0.007184
3425,0.003403
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,0.003832
3441,0.029148
3442,0.019362
3443,0.023539
3444,0.036682
3445,0.063805
3446,0.0
3447,0.020675
3448,0.019195
3449,0.029016
3450,0.006918
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,0.007913
3465,0.027849
3466,0.04467
3467,0.056119
3468,0.050064
3469,0.028862
3470,0.043021
3471,0.04372
3472,0.03834
3473,0.014078
3474,0.006038
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,0.0
3488,0.007511
3489,0.022084
3490,0.029164
3491,0.034205
3492,0.01997
3493,0.000272
3494,0.0
3495,0.0
3496,0.006226
3497,0.0
3498,0.0
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,0.001391
3513,0.023232
3514,0.009382
3515,0.025904
3516,0.0
3517,0.001161
3518,0.0
3519,0.0
3520,0.0
3521,0.012396
3522,0.0
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,0.0
3535,0.0
3536,0.0
3537,0.026154
3538,0.043608
3539,0.055607
3540,0.061985
3541,0.064438
3542,0.062835
3543,0.056094
3544,0.045028
3545,0.028489
3546,0.00672
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,0.007012
3561,0.024974
3562,0.040874
3563,0.051957
3564,0.058086
3565,0.052906
3566,0.051092
3567,0.049078
3568,0.032473
3569,0.018996
3570,0.003555
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,0.007607
3585,0.022486
3586,0.037582
3587,0.047388
3588,0.053565
3589,0.055176
3590,0.054387
3591,0.052555
3592,0.038865
3593,0.026826
3594,0.005552
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,0.007586
3609,0.02699
3610,0.042666
3611,0.053411
3612,0.059745
3613,0.055632
3614,0.059999
3615,0.043183
3616,0.03881
3617,0.026333
3618,0.00549
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.007533
3633,0.025457
3634,0.040613
3635,0.050582
3636,0.056537
3637,0.058936
3638,0.055919
3639,0.0497
3640,0.036087
3641,0.020722
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,0.005888
3657,0.024402
3658,0.040183
3659,0.052375
3660,0.05765
3661,0.059493
3662,0.056818
3663,0.051807
3664,0.041026
3665,0.024325
3666,0.005555
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,0.000964
3681,0.025898
3682,0.040956
3683,0.050961
3684,0.055831
3685,0.057409
3686,0.055462
3687,0.050759
3688,0.040531
3689,0.025642
3690,0.005416
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,0.001956
3705,0.023366
3706,0.04079
3707,0.051208
3708,0.056467
3709,0.058399
3710,0.053806
3711,0.037059
3712,0.032633
3713,0.021412
3714,0.005218
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.0
3728,0.006727
3729,0.023911
3730,0.038659
3731,0.049638
3732,0.05547
3733,0.058272
3734,0.056359
3735,0.04084
3736,0.031405
3737,0.023715
3738,0.005359
3739,0.0
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,0.007319
3753,0.023685
3754,0.037337
3755,0.047525
3756,0.052912
3757,0.056521
3758,0.054295
3759,0.048425
3760,0.038135
3761,0.016635
3762,0.004859
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,0.006874
3777,0.024942
3778,0.039752
3779,0.050095
3780,0.054764
3781,0.056549
3782,0.049937
3783,0.047255
3784,0.02298
3785,0.017057
3786,0.000485
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,0.0
3800,0.006612
3801,0.024037
3802,0.038707
3803,0.048793
3804,0.053999
3805,0.055526
3806,0.048798
3807,0.023878
3808,0.0
3809,0.016661
3810,0.00323
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,0.0
3824,0.0
3825,0.0
3826,0.000552
3827,0.0
3828,0.00596
3829,0.025005
3830,0.031902
3831,0.0
3832,0.0
3833,0.008697
3834,0.001202
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,0.0
3847,0.0
3848,0.006911
3849,0.025147
3850,0.040349
3851,0.051513
3852,0.056386
3853,0.055955
3854,0.049845
3855,0.049229
3856,0.020883
3857,0.011919
3858,0.0
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,0.006702
3873,0.024908
3874,0.04043
3875,0.051477
3876,0.056572
3877,0.05819
3878,0.048876
3879,0.00743
3880,0.0
3881,0.024871
3882,0.005592
3883,0.0
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.0
3896,0.005016
3897,0.014754
3898,0.033868
3899,0.037666
3900,0.039013
3901,0.026105
3902,0.008476
3903,0.0
3904,0.0
3905,0.0
3906,0.0
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,0.006146
3921,0.022918
3922,0.036853
3923,0.045112
3924,0.035816
3925,0.057381
3926,0.054778
3927,0.0463
3928,0.001351
3929,0.0
3930,0.0
3931,0.0
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,0.0
3944,0.004811
3945,0.015647
3946,0.0
3947,0.0
3948,0.0
3949,0.0
3950,0.040923
3951,0.033107
3952,0.0
3953,0.007728
3954,0.0
3955,0.0
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,0.0
3967,0.0
3968,0.0
3969,0.018839
3970,0.034109
3971,0.040951
3972,0.025299
